index,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,VALUE
16538,UKR,CROPYIELD,MAIZE,TONNE_HA,A,2014,
16539,UKR,CROPYIELD,MAIZE,TONNE_HA,A,2015,
16540,UKR,CROPYIELD,MAIZE,TONNE_HA,A,2016,
16541,UKR,CROPYIELD,MAIZE,TONNE_HA,A,2017,
16542,UKR,CROPYIELD,MAIZE,TONNE_HA,A,2018,
16543,UKR,CROPYIELD,MAIZE,TONNE_HA,A,2019,
16544,UKR,CROPYIELD,MAIZE,TONNE_HA,A,2020,
16545,UKR,CROPYIELD,MAIZE,TONNE_HA,A,2021,
16546,UKR,CROPYIELD,MAIZE,TONNE_HA,A,2022,
16547,UKR,CROPYIELD,MAIZE,TONNE_HA,A,2023,
16548,UKR,CROPYIELD,MAIZE,TONNE_HA,A,2024,
16549,UKR,CROPYIELD,MAIZE,TONNE_HA,A,2025,
16550,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,1990,
16551,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,1991,
16552,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,1992,
16553,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,1993,
16554,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,1994,
16555,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,1995,
16556,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,1996,
16557,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,1997,
16558,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,1998,
16559,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,1999,
16560,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,2000,
16561,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,2001,
16562,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,2002,
16563,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,2003,
16564,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,2004,
16565,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,2005,
16566,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,2006,
16567,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,2007,
16568,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,2008,
16569,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,2009,
16570,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,2010,
16571,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,2011,
16572,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,2012,
16573,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,2013,
16574,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,2014,
16575,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,2015,
16576,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,2016,
16577,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,2017,
16578,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,2018,
16579,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,2019,
16580,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,2020,
16581,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,2021,
16582,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,2022,
16583,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,2023,
16584,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,2024,
16585,IDN,CROPYIELD,SOYBEAN,TONNE_HA,A,2025,
16586,KOR,CROPYIELD,SOYBEAN,THND_HA,A,1990,0.152265
16587,KOR,CROPYIELD,SOYBEAN,THND_HA,A,1991,0.119066
16588,KOR,CROPYIELD,SOYBEAN,THND_HA,A,1992,0.104647
16589,KOR,CROPYIELD,SOYBEAN,THND_HA,A,1993,0.116825
16590,KOR,CROPYIELD,SOYBEAN,THND_HA,A,1994,0.121729
16591,KOR,CROPYIELD,SOYBEAN,THND_HA,A,1995,0.105035
16592,KOR,CROPYIELD,SOYBEAN,THND_HA,A,1996,0.097989
16593,KOR,CROPYIELD,SOYBEAN,THND_HA,A,1997,0.099862
16594,KOR,CROPYIELD,SOYBEAN,THND_HA,A,1998,0.097682
16595,KOR,CROPYIELD,SOYBEAN,THND_HA,A,1999,0.087026
16596,KOR,CROPYIELD,SOYBEAN,THND_HA,A,2000,0.086176
16597,KOR,CROPYIELD,SOYBEAN,THND_HA,A,2001,0.078415
16598,KOR,CROPYIELD,SOYBEAN,THND_HA,A,2002,0.080804
16599,KOR,CROPYIELD,SOYBEAN,THND_HA,A,2003,0.080447
16600,KOR,CROPYIELD,SOYBEAN,THND_HA,A,2004,0.08527
16601,KOR,CROPYIELD,SOYBEAN,THND_HA,A,2005,0.105421
16602,KOR,CROPYIELD,SOYBEAN,THND_HA,A,2006,0.090248
16603,KOR,CROPYIELD,SOYBEAN,THND_HA,A,2007,0.076267
16604,KOR,CROPYIELD,SOYBEAN,THND_HA,A,2008,0.075242
16605,KOR,CROPYIELD,SOYBEAN,THND_HA,A,2009,0.070265
16606,KOR,CROPYIELD,SOYBEAN,THND_HA,A,2010,0.071422
16607,KOR,CROPYIELD,SOYBEAN,THND_HA,A,2011,0.077849
16608,KOR,CROPYIELD,SOYBEAN,THND_HA,A,2012,0.080842
16609,KOR,CROPYIELD,SOYBEAN,THND_HA,A,2013,0.080031
16610,KOR,CROPYIELD,SOYBEAN,THND_HA,A,2014,0.074652
16611,KOR,CROPYIELD,SOYBEAN,THND_HA,A,2015,0.056666
16612,KOR,CROPYIELD,SOYBEAN,THND_HA,A,2016,0.056666
16613,KOR,CROPYIELD,SOYBEAN,THND_HA,A,2017,0.056666
16614,KOR,CROPYIELD,SOYBEAN,THND_HA,A,2018,0.056666
16615,KOR,CROPYIELD,SOYBEAN,THND_HA,A,2019,0.056666
16616,KOR,CROPYIELD,SOYBEAN,THND_HA,A,2020,0.056666
16617,KOR,CROPYIELD,SOYBEAN,THND_HA,A,2021,0.056666
16618,KOR,CROPYIELD,SOYBEAN,THND_HA,A,2022,0.056666
16619,KOR,CROPYIELD,SOYBEAN,THND_HA,A,2023,0.056666
16620,KOR,CROPYIELD,SOYBEAN,THND_HA,A,2024,0.056666
16621,KOR,CROPYIELD,SOYBEAN,THND_HA,A,2025,0.056666
16622,NOR,CROPYIELD,MAIZE,THND_TONNE,A,1990,0.001
16623,NOR,CROPYIELD,MAIZE,THND_TONNE,A,1991,0.001
16624,NOR,CROPYIELD,MAIZE,THND_TONNE,A,1992,0.001
16625,NOR,CROPYIELD,MAIZE,THND_TONNE,A,1993,0.001
16626,NOR,CROPYIELD,MAIZE,THND_TONNE,A,1994,0.001
16627,NOR,CROPYIELD,MAIZE,THND_TONNE,A,1995,0.001
16628,NOR,CROPYIELD,MAIZE,THND_TONNE,A,1996,0.001
16629,NOR,CROPYIELD,MAIZE,THND_TONNE,A,1997,0.001
16630,NOR,CROPYIELD,MAIZE,THND_TONNE,A,1998,0.001
16631,NOR,CROPYIELD,MAIZE,THND_TONNE,A,1999,0.001
16632,NOR,CROPYIELD,MAIZE,THND_TONNE,A,2000,0.001
16633,NOR,CROPYIELD,MAIZE,THND_TONNE,A,2001,0.001
16634,NOR,CROPYIELD,MAIZE,THND_TONNE,A,2002,0.001
16635,NOR,CROPYIELD,MAIZE,THND_TONNE,A,2003,0.001
16636,NOR,CROPYIELD,MAIZE,THND_TONNE,A,2004,0.001
16637,NOR,CROPYIELD,MAIZE,THND_TONNE,A,2005,0.001
16638,NOR,CROPYIELD,MAIZE,THND_TONNE,A,2006,0.001
16639,NOR,CROPYIELD,MAIZE,THND_TONNE,A,2007,0.001
16640,NOR,CROPYIELD,MAIZE,THND_TONNE,A,2008,0.001
16641,NOR,CROPYIELD,MAIZE,THND_TONNE,A,2009,0.001
16642,NOR,CROPYIELD,MAIZE,THND_TONNE,A,2010,0.001
16643,NOR,CROPYIELD,MAIZE,THND_TONNE,A,2011,0.001
16644,NOR,CROPYIELD,MAIZE,THND_TONNE,A,2012,0.001
16645,NOR,CROPYIELD,MAIZE,THND_TONNE,A,2013,0.001
16646,NOR,CROPYIELD,MAIZE,THND_TONNE,A,2014,0.001
16647,NOR,CROPYIELD,MAIZE,THND_TONNE,A,2015,0.001
16648,NOR,CROPYIELD,MAIZE,THND_TONNE,A,2016,0.001
16649,NOR,CROPYIELD,MAIZE,THND_TONNE,A,2017,0.001
16650,NOR,CROPYIELD,MAIZE,THND_TONNE,A,2018,0.001
16651,NOR,CROPYIELD,MAIZE,THND_TONNE,A,2019,0.001
16652,NOR,CROPYIELD,MAIZE,THND_TONNE,A,2020,0.001
16653,NOR,CROPYIELD,MAIZE,THND_TONNE,A,2021,0.001
16654,NOR,CROPYIELD,MAIZE,THND_TONNE,A,2022,0.001
16655,NOR,CROPYIELD,MAIZE,THND_TONNE,A,2023,0.001
16656,NOR,CROPYIELD,MAIZE,THND_TONNE,A,2024,0.001
16657,NOR,CROPYIELD,MAIZE,THND_TONNE,A,2025,0.001
16658,NZL,CROPYIELD,MAIZE,TONNE_HA,A,1990,
16659,NZL,CROPYIELD,MAIZE,TONNE_HA,A,1991,
16660,NZL,CROPYIELD,MAIZE,TONNE_HA,A,1992,
16661,NZL,CROPYIELD,MAIZE,TONNE_HA,A,1993,
16662,NZL,CROPYIELD,MAIZE,TONNE_HA,A,1994,
16663,NZL,CROPYIELD,MAIZE,TONNE_HA,A,1995,
16664,NZL,CROPYIELD,MAIZE,TONNE_HA,A,1996,
16665,NZL,CROPYIELD,MAIZE,TONNE_HA,A,1997,
16666,NZL,CROPYIELD,MAIZE,TONNE_HA,A,1998,
16667,NZL,CROPYIELD,MAIZE,TONNE_HA,A,1999,
16668,NZL,CROPYIELD,MAIZE,TONNE_HA,A,2000,
16669,NZL,CROPYIELD,MAIZE,TONNE_HA,A,2001,
16670,NZL,CROPYIELD,MAIZE,TONNE_HA,A,2002,
16671,NZL,CROPYIELD,MAIZE,TONNE_HA,A,2003,
16672,NZL,CROPYIELD,MAIZE,TONNE_HA,A,2004,
16673,NZL,CROPYIELD,MAIZE,TONNE_HA,A,2005,
16674,NZL,CROPYIELD,MAIZE,TONNE_HA,A,2006,
16675,NZL,CROPYIELD,MAIZE,TONNE_HA,A,2007,
16676,NZL,CROPYIELD,MAIZE,TONNE_HA,A,2008,
16677,NZL,CROPYIELD,MAIZE,TONNE_HA,A,2009,
16678,NZL,CROPYIELD,MAIZE,TONNE_HA,A,2010,
16679,NZL,CROPYIELD,MAIZE,TONNE_HA,A,2011,
16680,NZL,CROPYIELD,MAIZE,TONNE_HA,A,2012,
16681,NZL,CROPYIELD,MAIZE,TONNE_HA,A,2013,
16682,NZL,CROPYIELD,MAIZE,TONNE_HA,A,2014,
16683,NZL,CROPYIELD,MAIZE,TONNE_HA,A,2015,
16684,NZL,CROPYIELD,MAIZE,TONNE_HA,A,2016,
16685,NZL,CROPYIELD,MAIZE,TONNE_HA,A,2017,
16686,NZL,CROPYIELD,MAIZE,TONNE_HA,A,2018,
16687,NZL,CROPYIELD,MAIZE,TONNE_HA,A,2019,
16688,NZL,CROPYIELD,MAIZE,TONNE_HA,A,2020,
16689,NZL,CROPYIELD,MAIZE,TONNE_HA,A,2021,
16690,NZL,CROPYIELD,MAIZE,TONNE_HA,A,2022,
16691,NZL,CROPYIELD,MAIZE,TONNE_HA,A,2023,
16692,NZL,CROPYIELD,MAIZE,TONNE_HA,A,2024,
16693,NZL,CROPYIELD,MAIZE,TONNE_HA,A,2025,
16694,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,1990,0.099348
16695,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,1991,0.135326996
16696,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,1992,0.12
16697,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,1993,0.061
16698,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,1994,0.031
16699,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,1995,0.022
16700,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,1996,0.015
16701,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,1997,0.018
16702,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,1998,0.036
16703,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,1999,0.045
16704,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,2000,0.064
16705,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,2001,0.074
16706,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,2002,0.125
16707,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,2003,0.245
16708,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,2004,0.264
16709,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,2005,0.613
16710,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,2006,0.889
16711,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,2007,0.722
16712,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,2008,0.813
16713,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,2009,1.043
16714,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,2010,1.68
16715,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,2011,2.26
16716,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,2012,2.41
16717,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,2013,2.663
16718,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,2014,3.871
16719,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,2015,3.693
16720,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,2016,4.081236496
16721,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,2017,4.21491182
16722,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,2018,4.388032952
16723,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,2019,4.533161612
16724,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,2020,4.677168899
16725,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,2021,4.830859791
16726,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,2022,5.005034409
16727,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,2023,5.170727588
16728,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,2024,5.326912206
16729,UKR,CROPYIELD,SOYBEAN,THND_TONNE,A,2025,5.510469634
16730,TZA,CROPYIELD,MAIZE,TONNE_HA,A,1990,
16731,TZA,CROPYIELD,MAIZE,TONNE_HA,A,1991,
16732,TZA,CROPYIELD,MAIZE,TONNE_HA,A,1992,
16733,TZA,CROPYIELD,MAIZE,TONNE_HA,A,1993,
16734,TZA,CROPYIELD,MAIZE,TONNE_HA,A,1994,
16735,TZA,CROPYIELD,MAIZE,TONNE_HA,A,1995,
16736,TZA,CROPYIELD,MAIZE,TONNE_HA,A,1996,
16737,TZA,CROPYIELD,MAIZE,TONNE_HA,A,1997,
16738,TZA,CROPYIELD,MAIZE,TONNE_HA,A,1998,
16739,TZA,CROPYIELD,MAIZE,TONNE_HA,A,1999,
16740,TZA,CROPYIELD,MAIZE,TONNE_HA,A,2000,
16741,TZA,CROPYIELD,MAIZE,TONNE_HA,A,2001,
16742,TZA,CROPYIELD,MAIZE,TONNE_HA,A,2002,
16743,TZA,CROPYIELD,MAIZE,TONNE_HA,A,2003,
16744,TZA,CROPYIELD,MAIZE,TONNE_HA,A,2004,
16745,TZA,CROPYIELD,MAIZE,TONNE_HA,A,2005,
16746,TZA,CROPYIELD,MAIZE,TONNE_HA,A,2006,
16747,TZA,CROPYIELD,MAIZE,TONNE_HA,A,2007,
16748,TZA,CROPYIELD,MAIZE,TONNE_HA,A,2008,
16749,TZA,CROPYIELD,MAIZE,TONNE_HA,A,2009,
16750,TZA,CROPYIELD,MAIZE,TONNE_HA,A,2010,
16751,TZA,CROPYIELD,MAIZE,TONNE_HA,A,2011,
16752,TZA,CROPYIELD,MAIZE,TONNE_HA,A,2012,
16753,TZA,CROPYIELD,MAIZE,TONNE_HA,A,2013,
16754,TZA,CROPYIELD,MAIZE,TONNE_HA,A,2014,
16755,TZA,CROPYIELD,MAIZE,TONNE_HA,A,2015,
16756,TZA,CROPYIELD,MAIZE,TONNE_HA,A,2016,
16757,TZA,CROPYIELD,MAIZE,TONNE_HA,A,2017,
16758,TZA,CROPYIELD,MAIZE,TONNE_HA,A,2018,
16759,TZA,CROPYIELD,MAIZE,TONNE_HA,A,2019,
16760,TZA,CROPYIELD,MAIZE,TONNE_HA,A,2020,
16761,TZA,CROPYIELD,MAIZE,TONNE_HA,A,2021,
16762,TZA,CROPYIELD,MAIZE,TONNE_HA,A,2022,
16763,TZA,CROPYIELD,MAIZE,TONNE_HA,A,2023,
16764,TZA,CROPYIELD,MAIZE,TONNE_HA,A,2024,
16765,TZA,CROPYIELD,MAIZE,TONNE_HA,A,2025,
16766,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,1990,0.0000009
16767,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,1991,0.0000009
16768,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,1992,0.0000009
16769,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,1993,0.0000009
16770,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,1994,0.0000009
16771,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,1995,0.0000009
16772,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,1996,0.0000009
16773,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,1997,0.0000009
16774,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,1998,0.0000009
16775,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,1999,0.0000009
16776,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,2000,0.0000009
16777,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,2001,0.0000009
16778,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,2002,0.0000009
16779,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,2003,0.0000009
16780,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,2004,0.0000009
16781,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,2005,0.0000009
16782,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,2006,0.0000009
16783,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,2007,0.0000009
16784,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,2008,0.0000009
16785,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,2009,0.0000009
16786,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,2010,0.0000009
16787,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,2011,0.0000009
16788,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,2012,0.0000009
16789,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,2013,0.0000009
16790,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,2014,0.0000009
16791,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,2015,0.0000009
16792,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,2016,9.08E-07
16793,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,2017,9.37E-07
16794,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,2018,9.56E-07
16795,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,2019,9.71E-07
16796,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,2020,9.87E-07
16797,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,2021,1.00E-06
16798,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,2022,1.02E-06
16799,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,2023,1.04E-06
16800,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,2024,1.05E-06
16801,SDN,CROPYIELD,SOYBEAN,THND_TONNE,A,2025,1.07E-06
16802,ETH,CROPYIELD,MAIZE,THND_TONNE,A,1990,0.0000027
16803,ETH,CROPYIELD,MAIZE,THND_TONNE,A,1991,0.0000027
16804,ETH,CROPYIELD,MAIZE,THND_TONNE,A,1992,0.0000027
16805,ETH,CROPYIELD,MAIZE,THND_TONNE,A,1993,1.396
16806,ETH,CROPYIELD,MAIZE,THND_TONNE,A,1994,1.99
16807,ETH,CROPYIELD,MAIZE,THND_TONNE,A,1995,3.164
16808,ETH,CROPYIELD,MAIZE,THND_TONNE,A,1996,2.463
16809,ETH,CROPYIELD,MAIZE,THND_TONNE,A,1997,2.987
16810,ETH,CROPYIELD,MAIZE,THND_TONNE,A,1998,2.344
16811,ETH,CROPYIELD,MAIZE,THND_TONNE,A,1999,2.832
16812,ETH,CROPYIELD,MAIZE,THND_TONNE,A,2000,2.683
16813,ETH,CROPYIELD,MAIZE,THND_TONNE,A,2001,3.298
16814,ETH,CROPYIELD,MAIZE,THND_TONNE,A,2002,2.826
16815,ETH,CROPYIELD,MAIZE,THND_TONNE,A,2003,2.744
16816,ETH,CROPYIELD,MAIZE,THND_TONNE,A,2004,2.906
16817,ETH,CROPYIELD,MAIZE,THND_TONNE,A,2005,3.912
16818,ETH,CROPYIELD,MAIZE,THND_TONNE,A,2006,4.03
16819,ETH,CROPYIELD,MAIZE,THND_TONNE,A,2007,3.337
16820,ETH,CROPYIELD,MAIZE,THND_TONNE,A,2008,3.776
16821,ETH,CROPYIELD,MAIZE,THND_TONNE,A,2009,3.897
16822,ETH,CROPYIELD,MAIZE,THND_TONNE,A,2010,4.986
16823,ETH,CROPYIELD,MAIZE,THND_TONNE,A,2011,6.069
16824,ETH,CROPYIELD,MAIZE,THND_TONNE,A,2012,6.158
16825,ETH,CROPYIELD,MAIZE,THND_TONNE,A,2013,6.674
16826,ETH,CROPYIELD,MAIZE,THND_TONNE,A,2014,7.235
16827,ETH,CROPYIELD,MAIZE,THND_TONNE,A,2015,6.3
16828,ETH,CROPYIELD,MAIZE,THND_TONNE,A,2016,6.945795664
16829,ETH,CROPYIELD,MAIZE,THND_TONNE,A,2017,7.194148684
16830,ETH,CROPYIELD,MAIZE,THND_TONNE,A,2018,7.445756168
16831,ETH,CROPYIELD,MAIZE,THND_TONNE,A,2019,7.703872771
16832,ETH,CROPYIELD,MAIZE,THND_TONNE,A,2020,7.964997436
16833,ETH,CROPYIELD,MAIZE,THND_TONNE,A,2021,8.233356895
16834,ETH,CROPYIELD,MAIZE,THND_TONNE,A,2022,8.508564665
16835,ETH,CROPYIELD,MAIZE,THND_TONNE,A,2023,8.791456511
16836,ETH,CROPYIELD,MAIZE,THND_TONNE,A,2024,9.082530125
16837,ETH,CROPYIELD,MAIZE,THND_TONNE,A,2025,9.378155721
16838,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,1990,
16839,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,1991,
16840,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,1992,
16841,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,1993,
16842,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,1994,
16843,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,1995,
16844,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,1996,
16845,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,1997,
16846,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,1998,
16847,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,1999,
16848,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,2000,
16849,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,2001,
16850,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,2002,
16851,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,2003,
16852,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,2004,
16853,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,2005,
16854,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,2006,
16855,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,2007,
16856,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,2008,
16857,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,2009,
16858,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,2010,
16859,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,2011,
16860,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,2012,
16861,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,2013,
16862,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,2014,
16863,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,2015,
16864,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,2016,
16865,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,2017,
16866,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,2018,
16867,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,2019,
16868,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,2020,
16869,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,2021,
16870,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,2022,
16871,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,2023,
16872,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,2024,
16873,DZA,CROPYIELD,SOYBEAN,TONNE_HA,A,2025,
16874,SAU,CROPYIELD,MAIZE,THND_TONNE,A,1990,0.004
16875,SAU,CROPYIELD,MAIZE,THND_TONNE,A,1991,0.005
16876,SAU,CROPYIELD,MAIZE,THND_TONNE,A,1992,0.005
16877,SAU,CROPYIELD,MAIZE,THND_TONNE,A,1993,0.006
16878,SAU,CROPYIELD,MAIZE,THND_TONNE,A,1994,0.006
16879,SAU,CROPYIELD,MAIZE,THND_TONNE,A,1995,0.006
16880,SAU,CROPYIELD,MAIZE,THND_TONNE,A,1996,0.007
16881,SAU,CROPYIELD,MAIZE,THND_TONNE,A,1997,0.006
16882,SAU,CROPYIELD,MAIZE,THND_TONNE,A,1998,0.007
16883,SAU,CROPYIELD,MAIZE,THND_TONNE,A,1999,0.004
16884,SAU,CROPYIELD,MAIZE,THND_TONNE,A,2000,0.041
16885,SAU,CROPYIELD,MAIZE,THND_TONNE,A,2001,0.02
16886,SAU,CROPYIELD,MAIZE,THND_TONNE,A,2002,0.03
16887,SAU,CROPYIELD,MAIZE,THND_TONNE,A,2003,0.036
16888,SAU,CROPYIELD,MAIZE,THND_TONNE,A,2004,0.054
16889,SAU,CROPYIELD,MAIZE,THND_TONNE,A,2005,0.091
16890,SAU,CROPYIELD,MAIZE,THND_TONNE,A,2006,0.126
16891,SAU,CROPYIELD,MAIZE,THND_TONNE,A,2007,0.135
16892,SAU,CROPYIELD,MAIZE,THND_TONNE,A,2008,0.163
16893,SAU,CROPYIELD,MAIZE,THND_TONNE,A,2009,0.161
16894,SAU,CROPYIELD,MAIZE,THND_TONNE,A,2010,0.08
16895,SAU,CROPYIELD,MAIZE,THND_TONNE,A,2011,0.092
16896,SAU,CROPYIELD,MAIZE,THND_TONNE,A,2012,0.08
16897,SAU,CROPYIELD,MAIZE,THND_TONNE,A,2013,0.08
16898,SAU,CROPYIELD,MAIZE,THND_TONNE,A,2014,0.08
16899,SAU,CROPYIELD,MAIZE,THND_TONNE,A,2015,0.08
16900,SAU,CROPYIELD,MAIZE,THND_TONNE,A,2016,0.08631178
16901,SAU,CROPYIELD,MAIZE,THND_TONNE,A,2017,0.098925238
16902,SAU,CROPYIELD,MAIZE,THND_TONNE,A,2018,0.103749956
16903,SAU,CROPYIELD,MAIZE,THND_TONNE,A,2019,0.106236294
16904,SAU,CROPYIELD,MAIZE,THND_TONNE,A,2020,0.108186342
